,userId,movieId,rating,timestamp
58724,426,75341,4.0,1310821392
58726,426,76293,2.5,1320778852
58727,426,78499,4.5,1312723214
58728,426,79132,3.0,1310375731
58729,426,79134,3.5,1312406213
58730,426,79293,2.0,1311257816
58737,426,86880,4.0,1316189764
58738,427,246,5.0,1250895460
58739,427,910,5.0,948657494
58745,427,1207,5.0,1128457173
58748,427,1794,5.0,949892229
58750,427,1947,5.0,954646432
58755,427,2331,5.0,943193150
58757,427,2396,5.0,939334407
58758,427,2436,2.0,948657936
58761,427,2505,4.0,939334662
58762,427,2541,4.0,939334474
58763,427,2572,3.0,948658156
58765,427,2580,5.0,939334343
58767,427,2599,5.0,939471337
58776,427,2725,2.0,939333701
58777,427,2759,2.0,949892370
58781,427,2858,5.0,939332587
58782,427,2890,5.0,957753781
58783,427,2891,4.0,940772684
58784,427,2908,5.0,957753723
58785,427,2959,4.0,958331913
58787,427,2997,4.0,941370234
58792,427,3114,4.0,948657147
58794,427,3163,3.0,951098843
58795,427,3175,3.0,953504181
58799,427,3186,2.0,968563714
58802,427,3317,5.0,952358232
58803,427,3408,4.0,955643035
58804,427,3409,3.0,971028409
58805,427,3535,4.0,957753838
58806,427,3538,3.0,959536380
58808,427,3594,3.0,983550877
58809,427,3624,4.0,971631229
58810,427,3893,4.0,969216317
58811,427,3903,3.0,971028428
58812,427,3911,3.0,978709981
58813,427,3949,5.0,975781813
58814,427,3967,4.0,975781760
58815,427,3983,4.0,978710004
58817,427,3993,4.0,994366630
58822,427,4022,3.0,979574534
58823,427,4027,3.0,983550944
58825,427,4034,4.0,983550819
58827,427,4226,5.0,988493239
58833,427,4306,4.0,1009911179
58837,427,4450,4.0,1001173786
58838,427,4641,4.0,1000678535
58839,427,4642,5.0,998607282
58845,427,4772,4.0,1011672972
58846,427,4878,4.0,1004906303
58848,427,4903,4.0,1005543960
58851,427,5010,5.0,1011672915
58852,427,5013,3.0,1010345180
58853,427,5015,4.0,1014007804
58855,427,5135,3.0,1116354513
58856,427,5222,4.0,1021345835
58859,427,5377,3.0,1049083446
58860,427,5445,2.0,1025186493
58861,427,5446,5.0,1042555931
58862,427,5502,4.0,1044750719
58865,427,5577,3.0,1065393088
58866,427,5669,5.0,1041725800
58867,427,5685,3.5,1060280351
58869,427,5812,4.5,1116354484
58873,427,5945,3.0,1042996257
58874,427,5955,4.0,1042555897
58875,427,5991,5.0,1041725759
58879,427,6218,5.0,1052664860
58884,427,6297,3.0,1053008615
58888,427,6377,4.0,1054753022
58891,427,6385,3.5,1056484880
58892,427,6502,4.5,1057761622
58893,427,6552,4.5,1065393046
58897,427,6620,5.0,1088952325
58898,427,6711,3.5,1068506016
58907,427,7256,4.0,1081899058
58908,427,7323,3.0,1081899052
58910,427,7451,4.0,1088952403
58914,427,8360,3.0,1099360992
58915,427,8366,3.5,1088952208
58916,427,8376,4.0,1099361016
58917,427,8464,5.0,1088952199
58918,427,8530,3.5,1112919628
58919,427,8622,5.0,1088952190
58921,427,8784,4.0,1095625232
58923,427,8860,0.5,1111026293
58925,427,8874,4.0,1097018897
58926,427,8910,3.5,1116354633
58927,427,8938,5.0,1104630933
58928,427,8949,4.0,1104630917
58929,427,8951,4.0,1104630922
58931,427,8966,3.5,1104630957
58932,427,8970,4.0,1116354613
58939,427,27822,4.0,1111026450
58940,427,27838,4.0,1111026402
58944,427,30707,3.0,1118709999
58946,427,30822,4.5,1110945131
58949,427,31689,4.5,1110945368
58956,427,33639,4.5,1130600531
58957,427,33838,3.5,1133042812
58958,427,33880,2.5,1133042784
58959,427,34153,4.5,1123776115
58962,427,37741,4.5,1133042634
58963,427,39183,4.5,1135123313
58964,427,39292,4.0,1130600490
58966,427,44694,3.5,1167240430
58970,427,46578,3.5,1157246253
58973,427,48696,3.5,1163959008
58974,427,48698,4.0,1250894319
58976,427,49824,4.0,1170609840
58977,427,51255,4.0,1179589802
58979,427,51662,1.0,1177171099
58982,427,55094,4.0,1206586675
58983,427,55276,4.5,1206586652
58985,427,55820,4.0,1206586640
58986,427,56152,4.5,1206586687
58987,427,58191,4.5,1250894329
58989,427,60943,4.5,1250895660
58992,427,64614,1.5,1250894570
58993,427,66509,0.5,1250895805
58995,427,68157,4.0,1262228528
58998,427,68954,3.5,1250894386
59002,427,69757,4.0,1250895730
59003,427,70286,4.0,1262977565
59004,427,71379,3.0,1263310993
59007,427,72011,5.0,1265906220
59009,427,72395,3.0,1262228475
59011,427,72998,2.5,1262977526
59012,427,90428,5.0,1346207554
59013,427,91673,5.0,1346207499
59015,427,103624,4.5,1381617789
59016,427,103980,3.5,1381617664
59017,427,104879,2.0,1381617702
59018,427,106100,4.0,1386874965
59019,427,106438,4.5,1387728917
59020,427,106696,4.0,1389310515
59021,427,106916,4.0,1388964642
59022,427,107141,3.5,1388964557
59024,427,111622,4.0,1409437538
59025,427,111921,3.0,1409437552
59026,427,112852,2.5,1413040016
59028,427,113275,3.5,1413040042
59030,427,114074,3.5,1413040135
59032,428,1,5.0,1304131910
59034,428,10,2.5,1304136575
59035,428,16,5.0,1304142362
59036,428,34,3.0,1304132685
59039,428,111,5.0,1304136728
59040,428,153,1.5,1304133635
59041,428,223,4.5,1304136337
59045,428,296,5.0,1304131855
59046,428,329,2.5,1304136644
59047,428,344,3.5,1304136498
59048,428,356,3.5,1304133595
59049,428,357,2.0,1304136654
59052,428,480,3.0,1304136474
59053,428,500,1.0,1304132696
59054,428,508,3.0,1304141271
59055,428,586,3.5,1304136687
59056,428,588,4.0,1304136386
59057,428,589,4.0,1304131915
59063,428,743,2.0,1304131465
59065,428,912,3.0,1304136749
59067,428,924,5.0,1304134854
59068,428,1036,4.0,1304134845
59069,428,1073,5.0,1304132663
59071,428,1089,5.0,1304136732
59072,428,1097,3.0,1304132219
59073,428,1136,5.0,1304136569
59074,428,1193,5.0,1304136641
59080,428,1208,5.0,1304134913
59082,428,1213,5.0,1304136721
59085,428,1228,4.0,1304136886
59091,428,1259,4.5,1304141199
59092,428,1265,4.0,1304134860
59093,428,1270,5.0,1304133535
59094,428,1291,4.0,1304136645
59095,428,1387,4.0,1304136297
59096,428,1405,3.0,1304131051
59100,428,1826,0.5,1304136788
59101,428,1917,0.5,1304133571
59103,428,2011,5.0,1304134907
59105,428,2115,4.0,1304134905
59107,428,2396,1.5,1304132676
59108,428,2502,5.0,1304136309
59109,428,2628,1.5,1304131881
59111,428,2707,4.0,1304131460
59113,428,2746,1.0,1304131105
59116,428,2959,5.0,1304136560
59117,428,2968,3.0,1304131049
59118,428,2997,4.5,1304136710
59119,428,3114,5.0,1304132698
59120,428,3175,3.5,1304141086
59121,428,3421,4.0,1304130910
59122,428,3424,5.0,1304131496
59123,428,3471,3.5,1304141000
59124,428,3481,5.0,1304136307
59125,428,3623,1.0,1304133953
59126,428,3671,4.5,1304130933
59127,428,3751,3.0,1304135055
59128,428,3969,0.5,1304131719
59129,428,4022,3.0,1304133574
59130,428,4226,4.0,1304132657
59131,428,4306,2.5,1304131858
59132,428,4822,5.0,1304175134
59133,428,4878,5.0,1304133585
59134,428,4886,4.0,1304131892
59139,428,5349,3.5,1304133533
59140,428,5378,1.5,1304132675
59141,428,5502,1.5,1304141098
59143,428,5816,3.5,1304133645
59146,428,6377,4.0,1304133632
59148,428,6539,4.0,1304131860
59149,428,6711,4.5,1304133651
59152,428,7361,4.5,1304132089
59153,428,8360,2.0,1304133630
59154,428,8368,3.0,1304133948
59155,428,8636,3.5,1304132076
59156,428,8859,0.5,1304136791
59161,428,33794,4.0,1304131913
59164,428,40815,3.5,1304140997
59166,428,45722,2.0,1304133943
59167,428,46578,4.0,1304133965
59168,428,48385,5.0,1304141255
59170,428,48774,3.5,1304141034
59174,428,51662,3.0,1304133664
59176,428,56174,3.0,1304141083
59177,428,56367,4.5,1304133927
59179,428,59315,3.5,1304132214
59180,428,60069,4.5,1304132672
59181,428,61348,0.5,1304136794
59182,428,63082,3.0,1304133948
59184,428,68157,5.0,1304133647
59185,428,68954,4.5,1304133577
59187,428,69757,4.0,1304136382
59188,428,70286,4.0,1304141260
59189,428,72998,2.5,1304132659
59190,428,76251,5.0,1304141094
59192,428,77561,3.5,1304141210
59193,428,79132,4.5,1304132079
59195,428,81591,5.0,1304141039
59196,428,84944,3.0,1304175077
59197,428,85414,5.0,1304141215
59202,429,1644,0.5,1238951659
59203,429,2316,3.0,1238950920
59204,429,2329,0.5,1238951937
59205,429,2337,2.5,1238951032
59207,429,2858,2.0,1238951926
59208,429,2959,3.0,1238951957
59210,429,4226,1.5,1238952002
59221,429,50804,3.0,1238951256
59222,429,55444,1.5,1238951212
59223,429,62344,2.5,1238951407
59224,429,64575,1.5,1238951331
59225,430,1,4.0,1172908978
59228,430,10,3.5,1172908696
59229,430,19,2.0,1111488716
59230,430,21,5.0,1172909126
59231,430,25,4.5,1111579872
59234,430,34,3.5,1172909176
59237,430,69,4.0,1111489768
59238,430,104,2.0,1111488812
59239,430,110,4.0,1172908379
59242,430,150,4.0,1172908407
59243,430,153,1.0,1172908800
59245,430,223,2.5,1111489336
59247,430,235,5.0,1111488794
59250,430,292,5.0,1172908834
59252,430,296,4.5,1170411259
59255,430,337,4.5,1111579448
59256,430,344,4.0,1172908141
59257,430,349,4.5,1172908489
59258,430,356,4.5,1172908444
59259,430,357,4.0,1172909132
59263,430,380,5.0,1172908481
59267,430,480,4.0,1172908639
59268,430,494,1.0,1111488801
59269,430,497,1.5,1111488818
59270,430,500,4.0,1172908623
59272,430,553,4.0,1111488822
59273,430,555,4.5,1170411342
59274,430,587,4.0,1172908831
59275,430,588,4.5,1172908207
59276,430,589,4.5,1172908230
59277,430,590,4.0,1172908236
59280,430,594,2.5,1111488764
59282,430,597,4.0,1172908574
59284,430,648,4.5,1172909071
59285,430,653,0.5,1111488791
59289,430,736,2.0,1172908580
59292,430,778,5.0,1111579243
59296,430,1036,4.0,1111488980
59297,430,1073,4.0,1172908513
59300,430,1089,4.5,1170411271
59301,430,1090,2.5,1111489294
59302,430,1097,4.0,1172908345
59303,430,1101,3.0,1111488828
59304,430,1136,5.0,1111578980
59308,430,1193,4.5,1172908562
59312,430,1199,3.5,1111579432
59313,430,1208,4.5,1111488785
59315,430,1214,4.0,1172908713
59320,430,1259,4.0,1111489285
59321,430,1265,5.0,1172908516
59322,430,1270,4.5,1172908600
59324,430,1291,4.0,1172908809
59326,430,1393,4.5,1172909031
59329,430,1517,3.5,1172908850
59332,430,1584,1.0,1111488730
59334,430,1617,3.5,1111579007
59336,430,1704,4.5,1172909209
59340,430,1784,3.5,1111488723
59341,430,1917,3.0,1172908967
59342,430,1921,5.0,1111579815
59343,430,1923,4.5,1111488767
59344,430,1961,4.0,1111489333
59347,430,2012,3.5,1172909027
59348,430,2028,4.0,1111489001
59349,430,2064,4.0,1111579487
59352,430,2174,4.0,1172908972
59354,430,2291,5.0,1172909202
59355,430,2318,4.5,1111579865
59357,430,2329,5.0,1111489077
59358,430,2396,4.5,1172908429
59362,430,2599,4.0,1111579524
59363,430,2628,3.0,1172908131
59364,430,2640,2.0,1172909184
59365,430,2683,4.5,1172908720
59368,430,2706,4.0,1172908728
59373,430,2797,4.5,1172908701
59375,430,2858,5.0,1111579059
59380,430,2947,2.5,1111489205
59381,430,2959,5.0,1111488748
59383,430,2997,5.0,1111579314
59387,430,3039,4.0,1111489050
59388,430,3114,4.5,1111489143
59390,430,3160,4.5,1111579468
59392,430,3328,1.5,1111579881
59394,430,3421,2.5,1111489059
59395,430,3481,5.0,1111579289
59397,430,3552,2.5,1111488991
59399,430,3581,3.5,1172909333
59400,430,3623,2.5,1172908868
59401,430,3671,4.5,1111489222
59403,430,3751,3.5,1172909197
59404,430,3793,3.5,1172908160
59406,430,3897,4.0,1111489789
59407,430,3910,5.0,1111579859
59408,430,3911,4.5,1111579318
59409,430,3948,4.5,1172909189
59410,430,3949,4.0,1111579150
59411,430,3977,3.5,1172908784
59414,430,4011,4.5,1111489188
59415,430,4022,3.5,1172908708
59416,430,4027,5.0,1111579232
59417,430,4034,4.0,1172908224
59418,430,4226,5.0,1111578970
59420,430,4306,4.0,1111579064
59421,430,4349,5.0,1111579787
59424,430,4641,4.0,1111579521
59427,430,4848,5.0,1111579907
59430,430,4878,5.0,1111579089
59431,430,4886,5.0,1172908353
59433,430,4963,4.0,1172908359
59438,430,5010,2.5,1111489299
59440,430,5349,4.0,1172908764
59441,430,5378,3.5,1172908217
59443,430,5445,4.5,1172908117
59444,430,5464,2.0,1111489185
59446,430,5617,5.0,1111579379
59448,430,5669,4.5,1111579167
59450,430,5791,5.0,1111579819
59451,430,5816,3.5,1172909057
59452,430,5828,5.0,1170411378
59454,430,5954,3.5,1111579236
59455,430,5989,4.0,1111489153
59463,430,6377,4.0,1111489296
59466,430,6502,4.5,1111579419
59468,430,6539,4.0,1111489053
59469,430,6711,5.0,1111579383
59470,430,6796,4.5,1111489792
59473,430,6874,5.0,1111579099
59477,430,7147,5.0,1111579081
59479,430,7158,2.0,1111579362
59480,430,7361,5.0,1111578973
59481,430,7438,5.0,1111578995
59483,430,7818,2.5,1172909057
59485,430,8360,4.5,1111489301
59486,430,8368,3.5,1172908648
59487,430,8622,4.0,1172908757
59488,430,8636,0.5,1111489217
59490,430,8917,3.5,1111579553
59494,430,30793,4.5,1172909114
59495,430,32587,5.0,1170411313
59496,430,33493,3.5,1172908630
59497,430,33794,5.0,1172908493
59501,430,38061,5.0,1170411311
59502,430,39183,1.5,1148091178
59503,430,40815,3.5,1172908450
59504,430,40819,1.5,1172909150
59507,430,41571,4.0,1148091164
59508,430,42004,4.0,1151754906
59509,430,42011,2.0,1148091114
59511,430,42734,4.5,1148090954
59512,430,42738,4.5,1148090947
59513,430,43679,3.5,1148090914
59515,430,43871,3.5,1148090865
59516,430,43928,4.0,1151753766
59517,430,44191,3.5,1148090668
59519,430,44665,5.0,1161344490
59521,430,44972,4.0,1161344853
59522,430,45442,3.5,1161344810
59523,430,45499,4.0,1161344646
59524,430,45722,4.0,1172908591
59526,430,46965,3.5,1161345196
59530,431,1,4.5,1165547529
59532,431,17,5.0,1165548246
59533,431,41,5.0,1165548141
59536,431,110,5.0,1165547659
59537,431,150,4.0,1165548458
59539,431,215,5.0,1165548709
59540,431,223,5.0,1165548086
59542,431,246,4.0,1140455356
59543,431,247,4.0,1165548015
59546,431,337,5.0,1140455213
59548,431,356,4.5,1165548284
59549,431,357,2.0,1140455245
59550,431,377,2.0,1140454871
59551,431,420,3.0,1136308742
59554,431,497,5.0,1165548800
59556,431,527,4.5,1165546932
59558,431,587,4.0,1140455281
59561,431,832,3.0,1136308727
59563,431,899,4.5,1165547632
59567,431,910,5.0,1165547354
59569,431,912,4.0,1165546952
59570,431,914,3.0,1165548366
59572,431,920,1.0,1136308713
59574,431,928,4.5,1165547283
59575,431,953,5.0,1165547593
59577,431,1036,4.0,1165547564
59580,431,1060,4.0,1165547956
59582,431,1090,5.0,1136308809
59583,431,1097,5.0,1165548753
59587,431,1193,5.0,1165546856
59591,431,1204,4.5,1165547107
59593,431,1207,4.5,1165546937
59594,431,1208,2.5,1165547158
59599,431,1224,5.0,1165547256
59600,431,1225,4.5,1165547220
59601,431,1228,4.5,1165547205
59604,431,1242,5.0,1140455171
59605,431,1246,5.0,1165546535
59610,431,1259,5.0,1140455002
59611,431,1265,5.0,1165546558
59612,431,1270,4.5,1165547749
59613,431,1278,5.0,1136308820
59615,431,1291,4.0,1140454975
59618,431,1307,3.0,1165548695
59619,431,1357,4.0,1165548562
59620,431,1358,3.0,1140455024
59621,431,1376,1.0,1140455113
59622,431,1387,4.0,1165547832
59624,431,1407,4.0,1136308721
59626,431,1466,5.0,1165548191
59627,431,1485,3.0,1136308781
59628,431,1517,2.0,1140454234
59630,431,1639,5.0,1140455096
59631,431,1653,5.0,1136308762
59633,431,1704,4.5,1165546406
59635,431,1784,4.0,1165546629
59638,431,1912,4.0,1165548134
59639,431,1945,5.0,1165546975
59641,431,1954,4.0,1140455038
59643,431,1956,4.5,1165548378
59644,431,1961,4.5,1165546475
59647,431,2004,0.5,1140454602
59649,431,2011,4.0,1136308690
59650,431,2012,3.0,1140455141
59652,431,2020,4.0,1165548187
59653,431,2028,4.5,1165547419
59656,431,2174,3.0,1140454814
59657,431,2231,4.5,1165546667
59660,431,2291,5.0,1165548755
59662,431,2329,5.0,1165546947
59663,431,2336,4.0,1165547907
59665,431,2395,3.0,1165547947
59666,431,2396,5.0,1165548643
59668,431,2502,2.0,1136308831
59670,431,2599,4.0,1136308801
59672,431,2640,3.0,1136308791
59677,431,2797,4.5,1165548899
59678,431,2858,4.5,1165547074
59680,431,2908,5.0,1165547981
59682,431,2959,4.5,1165547245
59684,431,3052,4.0,1140454784
59687,431,3113,0.5,1140455724
59688,431,3114,4.0,1140454828
59689,431,3246,5.0,1165547923
59691,431,3260,3.0,1140455699
59695,431,3481,5.0,1165547673
59698,431,3751,3.0,1140454886
59700,431,3793,3.5,1140454743
59701,431,3893,4.0,1140455486
59702,431,3897,2.0,1136308773
59703,431,3916,4.0,1165548638
59704,431,3949,4.5,1165547506
59705,431,3967,5.0,1165548172
59707,431,3994,3.0,1140454946
59709,431,4011,5.0,1165546431
59713,431,4054,3.5,1165546283
59714,431,4223,4.5,1165546678
59715,431,4226,5.0,1165546824
59716,431,4239,4.5,1165546727
59718,431,4306,4.0,1140454774
59720,431,4351,2.5,1140455503
59721,431,4641,4.0,1140455457
59722,431,4701,3.5,1140455515
59723,431,4823,3.5,1140455534
59725,431,4880,5.0,1165546660
59726,431,4886,4.5,1165547400
59727,431,4890,2.5,1140455554
59728,431,4963,4.0,1165546596
59732,431,5064,3.5,1165548739
59734,431,5135,4.5,1165548315
59735,431,5349,4.0,1140454902
59736,431,5377,5.0,1140455324
59738,431,5445,5.0,1165546664
59739,431,5481,2.5,1140455402
59740,431,5812,4.5,1165548480
59742,431,5989,4.5,1165546525
59744,431,6218,5.0,1165548843
59745,431,6281,4.0,1140455377
59747,431,6377,4.0,1165546381
59748,431,6539,5.0,1140454322
59750,431,6711,4.5,1165547823
59753,431,6796,4.5,1165547306
59754,431,6852,5.0,1165546969
59755,431,6870,3.0,1165547686
59756,431,6874,4.0,1165548044
59757,431,6932,5.0,1165546418
59758,431,6942,3.0,1165546647
59759,431,6953,4.0,1165548425
59764,431,7361,4.0,1165546922
59766,431,7438,4.5,1165547828
59768,431,8360,4.5,1165546610
59769,431,8464,5.0,1165546478
59770,431,8530,5.0,1165546319
59771,431,8636,5.0,1140454343
59774,431,8784,4.5,1165546448
59776,431,8958,4.0,1165548143
59778,431,8970,5.0,1165546403
59779,431,8981,4.0,1165546732
59781,431,30707,5.0,1165546386
59782,431,30749,5.0,1165546306
59785,431,32587,4.5,1165546520
59786,431,33794,3.5,1165546330
59790,431,37741,5.0,1165546916
59791,431,39183,4.5,1165547445
59792,431,39292,4.0,1165547006
59793,431,40583,5.0,1165548259
59794,431,40819,4.0,1165547362
59795,431,42004,5.0,1165548828
59796,431,44191,5.0,1165546466
59797,431,45722,5.0,1165546735
59798,432,1,5.0,1271227588
59803,432,150,4.5,1271227581
59805,432,296,5.0,1138382014
59807,432,356,4.0,1271227565
59811,432,924,3.0,1271227469
59812,432,1089,5.0,1138382170
59813,432,1136,4.5,1138382960
59814,432,1200,4.0,1138382126
59816,432,1213,3.5,1138382874
59817,432,1214,5.0,1138382120
59821,432,1485,3.5,1138381507
59822,432,1517,4.5,1138385042
59823,432,1729,5.0,1138382608
59825,432,2028,5.0,1138382392
59828,432,2329,5.0,1138381578
59829,432,2502,4.0,1138381323
59831,432,2683,4.5,1138385049
59833,432,2959,5.0,1138382850
59834,432,3948,4.5,1138382735
59835,432,3949,5.0,1138382507
59836,432,4011,5.0,1138382056
59837,432,4034,4.0,1138381365
59838,432,4226,5.0,1138382858
59841,432,4701,4.5,1138382210
59842,432,5170,4.0,1138382765
59845,432,5445,5.0,1138381357
59846,432,5481,5.0,1138382781
59849,432,6040,0.5,1138382350
59850,432,6188,3.5,1138382326
59852,432,6796,4.5,1138382917
59853,432,6874,5.0,1138382151
59855,432,7438,5.0,1138382153
59856,432,32587,5.0,1138382492
59859,432,68157,5.0,1271227668
59860,433,1,4.5,1417930541
59863,433,16,4.5,1417930766
59864,433,19,2.5,1417930709
59866,433,36,3.0,1417930691
59869,433,104,3.0,1417930773
59870,433,111,5.0,1417930670
59873,433,235,4.5,1417930826
59876,433,296,5.0,1417930528
59879,433,337,3.0,1417930808
59880,433,356,4.0,1417930530
59881,433,380,3.5,1417930564
59883,433,527,5.0,1417930561
59884,433,555,4.5,1417930860
59885,433,589,4.5,1417930543
59891,433,924,5.0,1417930662
59892,433,1036,4.5,1417930619
59893,433,1073,4.0,1417930609
59895,433,1090,3.0,1417930847
59897,433,1193,5.0,1417930614
59900,433,1199,3.5,1417931186
59901,433,1200,4.5,1417930634
59905,433,1213,5.0,1417930638
59906,433,1214,4.5,1417930607
59908,433,1225,4.0,1417930734
59910,433,1242,2.0,1417931207
59911,433,1265,5.0,1417930602
59912,433,1266,4.0,1417930921
59913,433,1270,5.0,1417930574
59914,433,1358,4.5,1417930940
59915,433,1387,4.0,1417930719
59916,433,1393,3.5,1417930697
59917,433,1485,3.0,1417930800
59918,433,1573,3.5,1417930765
59919,433,1617,4.0,1417930625
59920,433,1673,5.0,1417930938
59923,433,1784,3.0,1417930700
59924,433,1923,3.0,1417930668
59925,433,1961,4.0,1417930636
59927,433,2011,4.0,1417930754
59929,433,2291,3.5,1417930704
59930,433,2329,3.0,1417931291
59931,433,2395,4.5,1417930933
59933,433,2640,3.0,1417930844
59935,433,2683,3.5,1417930654
59937,433,2706,3.5,1417930682
59938,433,2712,5.0,1417930862
59940,433,2791,3.5,1417930762
59941,433,2797,3.5,1417930751
59943,433,2858,4.0,1417930568
59946,433,3052,4.5,1417930838
59947,433,3175,3.0,1417930931
59948,433,3452,3.0,1417930392
59949,433,3535,4.0,1417930042
59951,433,3793,3.0,1417929826
59952,433,3897,5.0,1417929842
59953,433,3949,4.0,1417929939
59954,433,3994,3.5,1417929943
59956,433,4027,4.5,1417929847
59957,433,4226,2.5,1417929825
59959,433,4306,4.0,1417929818
59960,433,4388,2.0,1417930472
59961,433,4641,5.0,1417930245
59962,433,4718,3.0,1417930046
59963,433,4734,4.0,1417930224
59964,433,4776,3.0,1417930069
59965,433,4848,4.0,1417930018
59966,433,4878,4.0,1417930782
59967,433,4886,4.0,1417929834
59970,433,5010,2.5,1417929993
59972,433,5349,3.5,1417929840
59974,433,5445,3.5,1417929832
59975,433,5481,2.5,1417930054
59977,433,5810,3.0,1417930349
59980,433,5954,4.5,1417930371
59984,433,6377,4.0,1417929836
59986,433,6711,4.0,1417930877
59987,433,6870,3.5,1417930064
59988,433,6874,4.0,1417929858
59989,433,6936,3.5,1417930401
59990,433,6953,2.0,1417930250
59991,433,6957,3.0,1417930467
59994,433,7361,4.5,1417929863
59995,433,7438,3.0,1417930785
59996,433,7451,4.0,1417930402
59997,433,8376,3.5,1417930219
59998,433,8528,3.5,1417930329
59999,433,8636,4.0,1417930892
60000,433,8641,4.5,1417930336
60004,433,30707,2.5,1417930031
60007,433,32587,4.0,1417929934
60009,433,33794,3.5,1417930804
60013,433,38061,4.5,1417930357
60014,433,39183,4.5,1417930299
60015,433,45499,2.5,1417930241
60016,433,46578,3.5,1417929979
60018,433,48774,4.5,1417930038
60019,433,50872,4.0,1417930056
60020,433,51540,4.5,1417930460
60021,433,52722,3.5,1417930413
60022,433,52973,3.5,1417930355
60023,433,53996,3.0,1417930281
60025,433,54503,5.0,1417930206
60027,433,55820,5.0,1417929994
60028,433,56782,5.0,1417930338
60030,433,58998,4.5,1417930481
60031,433,59369,3.5,1417930374
60032,433,59784,3.0,1417930398
60033,433,60069,3.5,1417929975
60034,433,61323,4.5,1417930431
60035,433,63082,1.0,1417930035
60036,433,64614,2.5,1417930237
60038,433,68157,4.5,1417930021
60039,433,68358,3.5,1417930177
60040,433,68954,3.0,1417930039
60043,433,69757,4.0,1417930248
60044,433,71535,3.0,1417930332
60045,433,76251,3.5,1417930384
60046,433,77561,3.0,1417930436
60047,433,78499,4.5,1417930311
60048,433,79132,2.5,1417929960
60049,433,79702,4.5,1417930484
60051,433,81591,5.0,1417930341
60057,433,109487,4.5,1417931287
60058,434,1,4.0,886372746
60060,434,17,5.0,886372794
60061,434,25,5.0,886372794
60064,434,34,4.0,886374222
60065,434,36,5.0,886372696
60074,434,95,3.0,886373186
60075,434,100,3.0,886373835
60076,434,101,5.0,886373634
60079,434,111,4.0,886376254
60081,434,150,3.0,886374328
60088,434,246,4.0,886374516
60093,434,296,5.0,886376002
60097,434,348,4.0,886376348
60098,434,356,2.0,886376312
60105,434,494,3.0,886372696
60106,434,497,4.0,886376394
60108,434,508,2.0,886376002
60111,434,527,4.0,886376095
60112,434,534,4.0,886376866
60115,434,589,4.0,886376866
60116,434,590,1.0,886376254
60118,434,594,4.0,886375433
60123,434,648,4.0,886373345
60130,434,750,4.0,886375433
60131,434,778,4.0,886373053
60134,434,785,1.0,886373101
60135,434,786,3.0,886373345
60136,434,800,4.0,886373145
60137,434,804,4.0,886373442
60141,434,832,4.0,886373053
60144,434,852,4.0,886372850
60146,434,866,4.0,886372990
60149,434,912,5.0,886374784
60152,434,953,3.0,886376613
60153,434,971,4.0,886375774
60155,434,991,4.0,886372946
60158,434,1003,2.0,886373101
60160,434,1034,4.0,886372899
60162,434,1036,4.0,886374713
60164,434,1042,3.0,886372850
60167,434,1057,4.0,889302146
60168,434,1077,5.0,886375598
60171,434,1097,2.0,886374637
60178,434,1193,3.0,886375598
60182,434,1207,4.0,886374784
60183,434,1208,4.0,886376002
60186,434,1213,4.0,886376095
60187,434,1214,4.0,886374784
60190,434,1224,4.0,886376095
60191,434,1225,5.0,886374515
60193,434,1228,4.0,886374564
60194,434,1230,5.0,886375828
60199,434,1242,3.0,886376312
60206,434,1266,5.0,886374784
60207,434,1270,4.0,886374713
60208,434,1278,4.0,886374286
60213,434,1293,2.0,886376180
60216,434,1304,4.0,886375828
60217,434,1357,5.0,886374081
60218,434,1387,4.0,886376131
60219,434,1393,4.0,886372946
60221,434,1399,4.0,886373145
60223,434,1407,3.0,886372990
60226,434,1416,2.0,889302014
60227,434,1466,5.0,886375090
60230,434,1569,2.0,886374845
60231,434,1573,5.0,886375000
60233,434,1614,1.0,889301971
60234,434,1617,5.0,886372637
60237,434,1645,4.0,889301913
60240,434,1693,5.0,889302203
60243,434,1729,4.0,889301971
60245,434,1748,3.0,910599804
60247,434,1875,4.0,910599108
60252,435,527,4.0,891508246
60253,435,589,5.0,891508440
60256,435,750,5.0,891508160
60257,435,778,3.0,891508001
60258,435,924,4.0,891508361
60265,435,1230,3.0,891508440
60266,435,1246,4.0,891508084
60272,435,1722,3.0,891508001
60274,436,111,4.0,941457768
60278,436,750,5.0,941456330
60283,436,910,5.0,941457351
60284,436,912,4.0,941456162
60294,436,1208,4.0,941457885
60296,436,1224,5.0,941456732
60297,436,1225,5.0,941457713
60298,436,1230,5.0,941456423
60304,436,1283,5.0,941456802
60309,436,1940,4.0,941458052
60311,436,1944,5.0,941457713
60312,436,1945,5.0,941456961
60317,436,2067,4.0,941458052
60328,436,2858,3.0,941454850
60335,437,1,4.0,831693610
60336,437,48,3.0,831691596
60337,437,150,5.0,831691372
60338,437,163,3.0,831691989
60339,437,208,1.0,831691477
60342,437,246,4.0,831691596
60343,437,296,5.0,831691373
60344,437,329,3.0,831691462
60347,437,380,4.0,831691373
60351,437,588,4.0,831691414
60352,437,590,4.0,831691372
60355,437,610,3.0,831693571
60360,438,296,5.0,1472550892
60362,438,527,4.5,1472550861
60364,438,1089,4.5,1472550997
60365,438,1193,4.0,1472550988
60370,438,51662,4.0,1472551032
